PreferredLoginDevice,PreferredPaymentMode,PreferedOrderCat,MaritalStatus,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
0,4,3,1,5.0,6.0,3.0,3,2,1,12.0,0.0,1.0,2.0,123.13999999999999,0
2,5,2,0,0.0,10.0,2.0,4,5,2,12.0,1.0,1.0,3.0,142.56,0
2,1,4,0,22.0,6.0,2.0,3,5,3,16.0,1.0,1.0,2.0,135.8,0
0,4,2,0,5.0,11.0,2.0,3,4,2,14.0,2.0,5.0,3.0,165.24,0
1,2,0,0,8.0,31.0,3.0,4,4,4,16.0,3.0,4.0,8.0,209.02999999999997,0
0,4,2,0,16.0,6.0,2.0,3,2,5,13.0,1.0,2.0,2.0,155.62,0
2,5,2,0,20.0,8.0,2.0,3,2,1,22.0,5.0,7.0,7.0,145.37,0
0,3,0,2,10.0,25.0,2.0,3,4,2,13.0,0.0,1.0,9.0,176.42,0
1,4,2,0,12.0,8.0,2.0,4,2,9,11.0,0.0,1.0,4.0,152.04,0
2,3,2,2,1.0,11.0,3.0,3,2,2,14.0,1.0,1.0,2.0,149.08,0
2,4,2,1,16.0,14.0,2.0,3,4,5,21.0,1.0,1.0,0.0,147.65,0
1,4,2,0,9.0,20.0,3.0,3,2,1,17.0,4.0,4.0,11.0,165.86,0
2,4,3,2,20.0,8.0,3.0,4,2,2,18.0,1.0,1.0,2.0,132.94,0
2,4,2,0,0.0,9.0,2.0,3,3,1,19.0,1.0,1.0,2.0,141.71,1
1,3,2,2,15.0,20.0,3.0,4,3,8,17.0,0.0,1.0,3.0,162.44,0
1,2,0,1,30.0,11.0,2.0,4,4,3,13.0,1.0,1.0,4.0,205.52,0
2,4,2,0,8.0,27.0,2.0,3,2,2,25.0,0.0,1.0,7.0,140.14,0
1,6,0,0,22.0,14.0,2.0,3,4,5,11.0,0.0,1.0,7.0,174.03,0
0,5,2,0,4.0,26.0,2.0,3,3,2,13.0,1.0,1.0,0.0,169.32,0
2,6,4,2,9.0,13.0,3.0,3,2,3,18.0,0.0,1.0,1.0,146.78,0
1,5,0,1,13.0,16.0,3.0,4,4,3,12.0,1.0,1.0,0.0,197.05,0
0,3,2,2,0.0,6.0,2.0,4,5,2,12.0,1.0,1.0,7.0,142.94,0
1,3,2,0,4.0,18.0,2.0,3,2,1,11.0,0.0,8.0,5.0,158.55,0
0,3,4,1,13.0,15.0,2.0,3,4,9,14.0,0.0,1.0,0.0,136.17,0
1,3,2,0,5.0,9.0,3.0,3,5,2,12.0,6.0,6.0,3.0,167.25,0
1,4,0,0,0.0,9.0,2.0,4,2,2,11.0,3.0,3.0,7.0,203.25,1
1,4,2,2,6.0,6.0,2.0,4,2,1,14.0,0.0,1.0,4.0,169.49,0
1,4,0,0,0.0,6.0,2.0,4,3,6,11.0,1.0,11.0,7.0,206.08999999999997,1
0,4,2,0,18.0,10.0,2.0,3,4,2,12.0,1.0,1.0,8.0,144.47,0
2,3,2,0,8.0,24.0,2.0,3,3,2,16.0,1.0,1.0,0.0,146.01,0
1,6,0,1,3.0,14.0,3.0,3,3,6,11.0,4.0,7.0,7.0,172.64,0
0,1,2,2,11.0,16.0,2.0,3,2,2,13.0,0.0,1.0,3.0,156.66,0
1,4,0,1,8.0,9.0,3.0,3,2,7,13.0,0.0,1.0,8.0,178.23,0
0,1,2,1,9.0,14.0,2.0,3,2,5,13.0,1.0,1.0,7.0,150.79,0
2,4,3,2,6.0,19.0,2.0,3,2,4,18.0,1.0,1.0,2.0,134.52,0
0,4,2,0,18.0,29.0,2.0,3,5,2,15.0,1.0,1.0,8.0,136.33,0
2,4,2,2,20.0,10.0,2.0,3,2,2,17.0,1.0,1.0,7.0,141.63,0
1,3,0,1,19.0,13.0,3.0,3,3,7,13.0,0.0,1.0,7.0,208.45,0
2,3,2,1,0.0,23.0,2.0,4,3,2,15.0,2.0,3.0,2.0,143.77,0
2,6,4,1,0.0,20.0,2.0,4,4,2,24.0,1.0,1.0,2.0,137.43,1
0,4,2,0,4.0,6.0,3.0,3,5,2,12.0,1.0,1.0,3.0,141.48,0
0,4,4,2,0.0,11.0,3.0,3,2,2,15.0,1.0,1.0,0.0,110.50999999999999,0
1,2,0,0,27.0,23.0,2.0,3,3,9,11.0,1.0,1.0,8.0,207.39,0
1,3,0,1,8.0,31.0,2.0,3,3,2,11.0,2.0,10.0,1.0,203.88,0
2,4,2,2,21.0,12.0,3.0,4,3,3,13.0,0.0,2.0,2.0,142.4,0
1,3,2,2,14.0,13.0,2.0,3,3,7,14.0,1.0,2.0,1.0,150.03,0
2,4,2,0,0.0,8.0,2.0,3,2,1,18.0,0.0,2.0,2.0,142.27,0
2,6,4,1,8.0,16.0,2.0,3,2,2,20.0,1.0,1.0,2.0,139.17,0
2,3,2,0,0.0,17.0,3.0,5,4,6,15.0,1.0,1.0,0.0,147.77,1
0,3,2,0,28.0,24.0,3.0,3,4,4,14.0,6.0,6.0,7.0,163.85,0
1,4,2,2,11.0,9.0,2.0,3,2,9,12.0,1.0,1.0,0.0,168.61,0
0,3,2,2,0.0,35.0,3.0,5,5,9,18.0,0.0,2.0,2.0,149.69,1
0,4,2,0,23.0,6.0,3.0,3,3,1,12.0,1.0,1.0,13.0,163.47,0
0,3,0,2,12.0,28.0,2.0,3,5,2,13.0,1.0,2.0,8.0,208.8,0
0,3,4,2,5.0,35.0,3.0,3,3,10,12.0,5.0,7.0,7.0,140.25,0
0,5,0,0,26.0,8.0,2.0,4,4,3,12.0,0.0,6.0,12.0,175.25,0
2,6,2,1,0.0,21.0,2.0,3,3,8,14.0,0.0,1.0,0.0,148.34,1
1,3,4,0,1.0,16.0,3.0,3,4,2,22.0,1.0,1.0,0.0,110.52000000000001,0
2,6,2,2,10.0,9.0,2.0,3,4,4,15.0,1.0,1.0,1.0,141.07,0
1,5,2,0,13.0,32.0,3.0,3,5,2,14.0,5.0,7.0,5.0,183.96,0
1,4,0,0,27.0,8.0,2.0,4,3,7,11.0,6.0,7.0,0.0,206.86,0
1,3,0,2,9.0,18.0,2.0,4,2,1,11.0,5.0,7.0,8.0,188.58,0
2,4,2,1,19.0,14.0,3.0,4,5,9,23.0,1.0,1.0,7.0,146.15,0
0,1,0,2,0.0,30.0,3.0,4,5,2,12.0,0.0,1.0,9.0,187.22,1
2,3,4,0,0.0,6.0,2.0,4,5,2,16.0,0.0,1.0,3.0,139.55,0
1,6,2,0,3.0,26.0,2.0,3,5,1,15.0,1.0,1.0,2.0,199.57,0
1,4,0,0,11.0,23.0,3.0,4,3,1,18.0,0.0,1.0,9.0,188.23,0
1,2,0,0,13.0,26.0,3.0,3,2,5,20.0,4.0,11.0,1.0,203.22,0
0,4,4,0,0.0,14.0,2.0,5,3,2,19.0,1.0,1.0,2.0,146.21,0
2,6,2,2,1.0,16.0,2.0,3,3,4,13.0,1.0,1.0,7.0,136.6,0
1,3,0,0,7.0,6.0,3.0,4,5,10,14.0,2.0,3.0,6.0,204.82,1
1,4,0,1,6.0,11.0,2.0,4,2,5,15.0,0.0,1.0,2.0,171.19,0
1,2,0,2,0.0,10.0,2.0,3,5,1,22.0,3.0,4.0,7.0,195.82,1
0,3,2,2,0.0,35.0,2.0,4,3,2,22.0,3.0,3.0,8.0,145.08,1
0,4,2,2,7.0,9.0,2.0,3,2,1,17.0,1.0,1.0,4.0,177.56,0
1,4,2,1,10.0,16.0,2.0,4,2,3,14.0,0.0,1.0,0.0,166.94,0
2,1,4,0,0.0,10.0,2.0,3,2,2,15.0,5.0,5.0,6.0,136.91,1
0,6,2,2,13.0,6.0,2.0,3,3,4,14.0,0.0,1.0,0.0,147.28,1
0,4,2,0,6.0,13.0,1.0,3,4,1,17.0,1.0,1.0,2.0,143.02,0
0,4,2,0,18.0,15.0,3.0,4,3,2,13.0,0.0,4.0,12.0,155.93,0
1,4,0,2,25.0,13.0,2.0,3,4,8,19.0,3.0,4.0,0.0,204.45,0
1,5,0,1,11.0,16.0,3.0,4,3,1,14.0,2.0,2.0,7.0,187.4,0
1,3,0,1,1.0,9.0,3.0,3,4,1,17.0,0.0,1.0,7.0,176.55,0
1,5,0,2,11.0,8.0,2.0,3,4,8,16.0,1.0,1.0,0.0,173.51,0
0,4,0,0,16.0,33.0,2.0,3,5,9,11.0,0.0,1.0,1.0,208.2,0
0,4,2,2,9.0,24.0,3.0,3,2,3,20.0,1.0,1.0,9.0,177.79,0
2,4,3,0,1.0,8.0,3.0,4,4,1,17.0,0.0,1.0,4.0,132.01,0
0,5,2,1,8.0,17.0,2.0,3,2,2,11.0,0.0,1.0,2.0,149.68,0
0,4,2,2,7.0,8.0,3.0,3,3,3,11.0,1.0,1.0,2.0,140.33,0
0,4,3,1,2.0,16.0,3.0,3,4,1,14.0,1.0,1.0,1.0,132.91,0
2,3,2,2,15.0,35.0,2.0,5,2,5,19.0,1.0,1.0,0.0,142.72,0
1,3,2,0,2.0,14.0,3.0,4,2,2,13.0,0.0,1.0,2.0,150.56,0
1,5,2,2,0.0,15.0,3.0,3,5,1,17.0,0.0,1.0,3.0,182.24,1
2,4,4,0,14.0,18.0,2.0,3,2,4,11.0,1.0,1.0,0.0,147.66,0
1,3,2,1,10.0,31.0,2.0,4,2,8,13.0,0.0,1.0,3.0,157.31,0
1,4,2,0,7.0,15.0,3.0,3,3,2,20.0,1.0,1.0,3.0,157.14,0
2,1,4,2,8.0,14.0,3.0,3,3,2,17.0,0.0,1.0,4.0,143.23,0
1,4,0,0,0.0,29.0,2.0,4,5,2,13.0,0.0,3.0,10.0,173.36,1
1,5,2,2,15.0,10.0,2.0,3,5,8,13.0,1.0,1.0,5.0,151.55,0
2,3,4,2,0.0,30.0,2.0,3,4,9,22.0,1.0,1.0,2.0,135.97,0
1,5,2,0,3.0,16.0,3.0,4,3,2,18.0,1.0,1.0,4.0,165.78,0
0,3,2,0,13.0,32.0,3.0,4,2,4,13.0,1.0,1.0,0.0,144.22,0
1,4,0,1,8.0,8.0,2.0,4,4,3,18.0,6.0,6.0,4.0,202.74,0
0,3,2,2,7.0,6.0,3.0,4,5,1,20.0,1.0,4.0,9.0,153.43,0
1,5,2,2,6.0,15.0,2.0,5,3,9,13.0,1.0,1.0,3.0,153.46,1
2,3,4,0,18.0,13.0,2.0,3,3,5,19.0,1.0,1.0,2.0,144.77,0
1,4,2,0,10.0,6.0,2.0,4,2,2,13.0,3.0,3.0,11.0,164.74,0
2,6,4,0,6.0,8.0,2.0,3,3,2,13.0,0.0,1.0,4.0,136.0,0
2,4,2,1,3.0,35.0,3.0,3,5,9,19.0,1.0,1.0,3.0,141.15,0
0,3,2,0,13.0,8.0,3.0,3,4,6,12.0,1.0,1.0,0.0,143.27,0
2,0,3,0,1.0,25.0,3.0,4,5,2,12.0,1.0,3.0,3.0,131.96,0
1,4,2,0,8.0,23.0,3.0,3,5,4,15.0,1.0,1.0,7.0,189.66,0
0,3,2,0,6.0,31.0,2.0,3,3,2,12.0,0.0,1.0,1.0,145.39,0
2,4,2,1,3.0,13.0,2.0,3,3,2,13.0,8.0,8.0,9.0,134.91,0
1,1,2,1,19.0,8.0,2.0,3,2,3,11.0,1.0,1.0,4.0,173.79,0
0,4,2,2,5.0,8.0,2.0,3,3,5,14.0,1.0,1.0,7.0,149.98,0
1,2,0,1,9.0,6.0,3.0,5,5,3,21.0,5.0,7.0,7.0,202.52,0
1,1,2,1,13.0,16.0,2.0,4,4,8,12.0,1.0,1.0,3.0,168.52,0
2,4,2,2,0.0,16.0,2.0,3,2,1,14.0,0.0,1.0,1.0,149.5,0
2,3,4,0,3.0,6.0,3.0,3,4,1,21.0,1.0,5.0,7.0,135.79,0
0,5,0,0,8.0,14.0,3.0,4,2,5,11.0,2.0,4.0,12.0,203.77,0
0,4,0,1,27.0,6.0,2.0,3,3,8,17.0,1.0,1.0,4.0,205.02,0
2,4,4,1,2.0,6.0,3.0,3,2,2,15.0,0.0,1.0,2.0,137.6,0
1,3,2,0,4.0,17.0,3.0,3,5,2,12.0,0.0,1.0,1.0,168.33,0
1,3,2,2,4.0,30.0,3.0,4,5,2,19.0,0.0,1.0,8.0,168.12,0
1,4,2,2,30.0,9.0,2.0,4,2,6,17.0,0.0,1.0,5.0,151.71,0
0,1,4,0,9.0,9.0,2.0,3,4,2,12.0,1.0,1.0,7.0,136.92,0
1,4,2,1,2.0,13.0,2.0,3,2,2,11.0,0.0,1.0,0.0,166.23,0
0,4,4,2,0.0,30.0,3.0,5,2,2,14.0,1.0,1.0,0.0,111.18,1
2,5,2,2,7.0,8.0,2.0,3,5,1,12.0,1.0,1.0,2.0,145.38,0
1,3,0,2,30.0,24.0,3.0,3,2,7,12.0,1.0,5.0,4.0,205.12,0
0,3,2,1,7.0,25.0,2.0,3,4,5,13.0,3.0,5.0,10.0,144.44,0
0,4,2,0,7.0,17.0,2.0,4,4,5,11.0,0.0,1.0,8.0,144.9,0
2,4,3,0,8.0,12.0,3.0,3,3,1,14.0,1.0,2.0,2.0,135.06,0
1,4,2,2,9.0,8.0,2.0,3,4,10,11.0,4.0,5.0,12.0,154.1,0
1,3,0,0,7.0,21.0,3.0,3,2,2,11.0,0.0,1.0,5.0,179.78,1
0,4,4,0,1.0,8.0,2.0,4,2,2,12.0,2.0,2.0,2.0,138.67,0
0,3,2,2,3.0,15.0,3.0,3,3,8,18.0,1.0,1.0,7.0,146.95,0
2,1,3,1,0.0,13.0,2.0,3,3,4,13.0,1.0,7.0,7.0,133.39,1
2,4,2,0,0.0,13.0,3.0,3,3,2,18.0,1.0,1.0,1.0,148.83,1
2,3,4,2,2.0,29.0,3.0,3,5,1,13.0,0.0,1.0,3.0,139.04,1
2,1,2,0,3.0,12.0,2.0,4,2,1,12.0,5.0,6.0,7.0,146.27,0
1,1,0,0,9.0,16.0,3.0,3,3,4,12.0,0.0,1.0,7.0,170.94,0
2,4,3,2,19.0,6.0,2.0,3,5,7,12.0,3.0,5.0,7.0,134.23,0
0,4,2,0,1.0,6.0,2.0,5,2,1,11.0,7.0,7.0,5.0,166.74,0
1,5,0,2,3.0,31.0,2.0,4,4,3,12.0,0.0,1.0,0.0,190.94,1
1,4,0,2,15.0,11.0,3.0,3,4,10,19.0,5.0,7.0,7.0,184.46,1
2,4,2,2,12.0,24.0,2.0,3,3,1,11.0,0.0,1.0,7.0,145.34,0
0,4,0,1,4.0,8.0,2.0,3,3,2,19.0,3.0,9.0,6.0,198.52,0
0,3,2,2,14.0,16.0,2.0,5,4,2,13.0,3.0,11.0,9.0,161.51,0
0,4,3,1,13.0,22.0,3.0,3,3,10,16.0,1.0,1.0,0.0,135.44,0
1,4,0,1,7.0,15.0,2.0,3,2,1,11.0,1.0,1.0,6.0,185.0,0
2,4,2,2,13.0,8.0,3.0,3,2,2,13.0,3.0,8.0,8.0,146.61,0
0,5,2,1,14.0,6.0,3.0,3,5,1,17.0,0.0,1.0,7.0,141.03,0
0,4,2,2,8.0,10.0,2.0,3,3,2,11.0,1.0,1.0,1.0,142.49,0
1,4,2,1,11.0,8.0,2.0,3,5,4,15.0,0.0,1.0,7.0,168.93,0
1,3,2,2,7.0,21.0,3.0,3,5,2,12.0,1.0,9.0,6.0,161.25,0
2,3,4,0,0.0,25.0,3.0,3,2,4,11.0,1.0,1.0,2.0,136.69,0
1,3,0,0,20.0,13.0,2.0,4,5,8,14.0,4.0,5.0,9.0,200.08,1
1,4,0,2,21.0,10.0,2.0,3,2,2,11.0,1.0,1.0,8.0,178.98,0
1,3,2,0,8.0,6.0,2.0,4,2,1,12.0,1.0,1.0,0.0,153.63,0
0,4,2,2,0.0,8.0,2.0,5,2,4,20.0,1.0,1.0,0.0,150.71,0
1,3,2,0,7.0,35.0,2.0,3,3,5,13.0,0.0,7.0,7.0,154.29,0
0,5,2,0,0.0,24.0,3.0,3,3,1,18.0,3.0,3.0,2.0,146.14,1
1,1,2,2,7.0,8.0,3.0,3,2,2,11.0,1.0,4.0,11.0,166.87,0
2,4,2,0,1.0,32.0,2.0,4,5,2,11.0,1.0,1.0,4.0,147.24,0
1,3,2,0,0.0,28.0,3.0,3,3,2,15.0,3.0,6.0,7.0,161.79,1
1,4,2,0,12.0,27.0,2.0,4,2,4,12.0,0.0,1.0,4.0,161.2,0
0,5,0,0,24.0,8.0,2.0,3,4,3,11.0,0.0,3.0,2.0,205.96,0
0,4,2,1,14.0,28.0,3.0,3,2,4,14.0,0.0,3.0,3.0,154.67,0
0,4,2,0,6.0,11.0,3.0,3,2,7,13.0,1.0,1.0,2.0,199.98,0
2,5,2,0,5.0,8.0,2.0,3,4,1,13.0,0.0,1.0,2.0,140.78,0
0,4,0,0,12.0,31.0,3.0,3,3,4,21.0,0.0,1.0,5.0,209.2,0
2,3,2,2,16.0,12.0,3.0,4,3,2,14.0,1.0,1.0,8.0,140.81,0
1,5,2,0,0.0,16.0,3.0,4,2,2,11.0,2.0,4.0,4.0,157.69,0
2,3,4,2,0.0,8.0,2.0,4,2,1,12.0,0.0,1.0,1.0,139.04,0
2,3,4,2,10.0,17.0,3.0,3,3,5,18.0,0.0,1.0,2.0,136.29,0
0,4,0,2,8.0,24.0,2.0,3,2,3,11.0,0.0,2.0,2.0,193.62,0
2,1,3,0,0.0,6.0,2.0,3,2,5,11.0,1.0,1.0,2.0,132.29,0
1,6,0,2,2.0,23.0,2.0,4,5,2,13.0,0.0,1.0,9.0,179.88,0
0,4,2,2,0.0,34.0,3.0,4,5,4,20.0,0.0,1.0,3.0,142.84,1
0,6,0,2,0.0,20.0,2.0,3,2,1,12.0,2.0,7.0,7.0,175.53,1
1,5,2,2,9.0,9.0,2.0,3,4,4,16.0,0.0,1.0,1.0,192.78,0
2,5,2,1,3.0,13.0,3.0,3,5,8,14.0,1.0,1.0,2.0,147.79,0
1,4,2,2,9.0,10.0,2.0,4,2,2,16.0,1.0,1.0,8.0,158.1,0
1,5,2,0,9.0,22.0,3.0,4,5,5,13.0,1.0,1.0,2.0,156.47,0
2,1,3,0,20.0,6.0,3.0,3,2,8,12.0,1.0,1.0,2.0,134.2,0
2,4,4,0,0.0,15.0,3.0,4,5,4,12.0,1.0,2.0,2.0,144.0,1
2,3,2,0,0.0,10.0,2.0,3,3,2,12.0,1.0,1.0,3.0,141.62,0
1,5,2,0,5.0,13.0,3.0,3,2,5,12.0,1.0,1.0,3.0,192.04,0
2,4,3,0,7.0,6.0,2.0,4,4,6,17.0,1.0,1.0,2.0,132.94,0
0,6,2,1,13.0,15.0,2.0,3,3,4,11.0,1.0,1.0,7.0,139.75,0
1,4,0,1,4.0,14.0,2.0,3,2,2,18.0,2.0,9.0,9.0,207.93,0
1,5,0,1,9.0,15.0,2.0,3,1,5,11.0,0.0,4.0,3.0,200.96,1
0,4,4,2,2.0,8.0,2.0,4,5,3,23.0,0.0,1.0,0.0,136.46,1
1,3,0,1,18.0,26.0,3.0,5,5,3,18.0,0.0,1.0,7.0,208.51,0
0,4,4,0,0.0,8.0,3.0,3,1,7,13.0,2.0,2.0,2.0,137.22,1
1,2,0,0,18.0,35.0,2.0,3,1,5,18.0,1.0,1.0,2.0,193.8,0
1,5,2,1,21.0,13.0,3.0,3,5,5,11.0,1.0,2.0,2.0,154.86,0
1,3,2,2,1.0,11.0,2.0,3,5,1,18.0,1.0,1.0,3.0,184.63,0
1,1,2,0,22.0,11.0,3.0,3,3,3,14.0,0.0,1.0,2.0,166.51,0
2,4,3,2,17.0,26.0,2.0,3,4,2,13.0,1.0,1.0,3.0,134.2,0
0,3,2,0,6.0,13.0,2.0,3,5,1,14.0,0.0,1.0,3.0,143.73,0
2,6,2,2,7.0,9.0,2.0,5,5,4,18.0,2.0,3.0,12.0,147.59,0
1,4,2,0,3.0,22.0,3.0,3,3,9,15.0,0.0,2.0,2.0,153.01,0
0,3,4,2,15.0,15.0,3.0,3,1,2,13.0,4.0,5.0,8.0,136.73,0
0,5,2,0,17.0,6.0,3.0,3,3,8,12.0,1.0,1.0,0.0,147.68,0
1,4,0,1,22.0,13.0,2.0,3,4,4,14.0,0.0,1.0,7.0,204.66,0
0,1,2,2,0.0,19.0,2.0,3,4,6,11.0,0.0,1.0,0.0,157.65,1
2,3,2,2,0.0,30.0,2.0,4,4,1,23.0,2.0,10.0,10.0,145.99,1
0,0,3,2,0.0,15.0,2.0,3,5,3,11.0,0.0,1.0,0.0,131.72,1
0,3,0,2,17.0,8.0,2.0,3,3,6,18.0,0.0,2.0,2.0,202.09,0
1,4,2,1,2.0,25.0,3.0,4,3,2,14.0,1.0,1.0,4.0,186.2,0
2,4,2,0,28.0,10.0,1.0,3,3,1,16.0,0.0,1.0,2.0,140.35,0
2,3,4,0,6.0,10.0,2.0,4,4,9,11.0,0.0,1.0,2.0,138.38,0
2,3,2,0,20.0,20.0,3.0,3,3,4,17.0,1.0,1.0,2.0,145.91,0
0,4,2,2,1.0,13.0,2.0,3,5,1,14.0,1.0,1.0,3.0,148.98,0
2,3,2,0,22.0,9.0,2.0,4,5,5,25.0,1.0,1.0,2.0,147.89,0
0,4,3,0,2.0,8.0,3.0,3,4,1,13.0,0.0,1.0,2.0,131.8,0
1,4,2,0,1.0,35.0,3.0,5,4,2,14.0,1.0,1.0,7.0,165.49,0
1,4,2,2,6.0,14.0,3.0,3,3,3,17.0,0.0,1.0,0.0,163.88,0
1,4,0,2,12.0,12.0,2.0,3,4,5,18.0,0.0,2.0,2.0,183.76,0
1,4,0,2,8.0,22.0,3.0,4,4,2,19.0,1.0,3.0,3.0,186.06,0
1,1,0,0,7.0,6.0,3.0,4,3,2,14.0,7.0,8.0,6.0,170.83,0
0,4,4,2,0.0,9.0,2.0,3,3,2,12.0,6.0,7.0,7.0,140.84,1
2,3,4,1,15.0,8.0,3.0,4,4,5,14.0,1.0,1.0,0.0,148.41,0
2,3,2,1,10.0,19.0,2.0,3,1,2,17.0,0.0,3.0,7.0,142.85,0
1,6,2,1,2.0,14.0,2.0,5,5,4,13.0,0.0,1.0,7.0,197.15,0
2,4,2,2,6.0,31.0,2.0,4,4,2,13.0,0.0,1.0,2.0,143.2,0
0,4,0,1,15.0,8.0,2.0,3,1,3,14.0,12.0,13.0,9.0,201.24,0
1,3,2,1,13.0,15.0,2.0,3,5,1,12.0,2.0,7.0,1.0,154.73,0
1,4,2,1,6.0,34.0,3.0,3,3,2,12.0,1.0,5.0,7.0,152.07,0
0,4,2,1,13.0,14.0,3.0,3,1,4,18.0,2.0,2.0,2.0,140.69,0
1,1,0,1,18.0,6.0,3.0,3,4,2,12.0,6.0,7.0,7.0,174.41,0
1,4,2,1,5.0,11.0,3.0,4,4,4,12.0,1.0,2.0,5.0,158.78,0
1,4,2,1,21.0,22.0,3.0,3,3,9,14.0,1.0,7.0,7.0,164.39,0
1,4,2,1,6.0,14.0,2.0,3,5,3,13.0,2.0,2.0,2.0,163.92,0
1,4,2,1,0.0,6.0,3.0,4,5,2,11.0,3.0,6.0,7.0,197.14,1
0,6,2,1,11.0,16.0,3.0,3,3,4,11.0,0.0,1.0,2.0,160.77,0
1,1,0,1,3.0,35.0,2.0,3,4,4,12.0,0.0,1.0,3.0,192.5,0
1,2,0,1,16.0,8.0,3.0,4,1,1,16.0,1.0,1.0,9.0,201.69,1
2,3,2,1,1.0,8.0,2.0,3,4,5,11.0,0.0,1.0,4.0,148.55,1
0,1,2,1,5.0,6.0,3.0,3,5,5,14.0,1.0,1.0,2.0,140.87,0
1,4,2,1,7.0,6.0,2.0,3,1,10,17.0,1.0,2.0,1.0,154.84,0
1,4,2,1,11.0,20.0,3.0,3,4,1,11.0,5.0,7.0,7.0,199.24,0
2,4,2,2,11.0,22.0,2.0,3,4,3,12.0,0.0,1.0,2.0,141.98,0
1,4,2,2,9.0,6.0,3.0,3,3,7,13.0,1.0,1.0,0.0,168.15,0
2,3,4,2,2.0,9.0,2.0,3,5,2,18.0,0.0,1.0,5.0,147.23,0
1,3,2,2,8.0,16.0,2.0,3,3,4,16.0,1.0,1.0,4.0,161.42,0
0,4,2,1,2.0,8.0,2.0,3,1,2,19.0,0.0,1.0,3.0,188.53,0
0,1,2,1,7.0,16.0,3.0,4,3,2,14.0,2.0,7.0,7.0,150.63,0
2,4,2,1,13.0,20.0,2.0,3,5,2,15.0,0.0,1.0,2.0,146.39,0
1,3,2,2,18.0,11.0,2.0,5,5,2,14.0,1.0,1.0,4.0,157.69,0
0,5,2,1,18.0,32.0,2.0,4,5,2,15.0,0.0,4.0,5.0,143.85,0
0,6,2,2,4.0,8.0,2.0,3,5,8,13.0,0.0,1.0,3.0,153.32,0
2,4,2,1,9.0,18.0,3.0,3,3,10,12.0,0.0,1.0,1.0,146.63,0
2,4,3,1,22.0,31.0,2.0,3,5,2,14.0,0.0,1.0,4.0,132.11,0
1,3,2,1,12.0,16.0,3.0,3,5,3,13.0,4.0,7.0,7.0,153.77,0
2,6,4,1,0.0,25.0,3.0,4,5,2,11.0,0.0,1.0,7.0,140.66,0
1,3,2,1,1.0,33.0,2.0,5,5,1,21.0,1.0,1.0,0.0,0.0,0
1,4,0,1,13.0,21.0,3.0,4,3,2,13.0,1.0,14.0,12.0,204.35,0
0,4,2,1,8.0,14.0,2.0,3,3,2,12.0,2.0,2.0,9.0,141.48,0
1,4,2,1,10.0,25.0,2.0,3,3,4,17.0,0.0,1.0,2.0,157.68,0
0,3,2,2,12.0,10.0,2.0,3,3,1,13.0,3.0,3.0,8.0,150.42,0
1,6,2,1,18.0,8.0,2.0,4,1,2,19.0,2.0,3.0,9.0,157.7,0
1,3,0,1,11.0,8.0,2.0,4,3,4,19.0,1.0,1.0,2.0,177.56,0
1,3,0,1,0.0,16.0,2.0,4,5,10,17.0,4.0,6.0,0.0,203.06,1
2,3,4,1,10.0,16.0,3.0,3,4,2,11.0,1.0,7.0,7.0,139.36,0
1,4,0,2,13.0,22.0,2.0,3,1,7,15.0,1.0,3.0,3.0,179.45,0
0,6,2,1,17.0,6.0,2.0,3,1,5,11.0,1.0,1.0,2.0,157.43,0
1,3,2,1,0.0,21.0,2.0,5,1,7,14.0,1.0,2.0,2.0,154.4,1
0,1,4,2,0.0,8.0,2.0,3,1,2,13.0,1.0,1.0,3.0,137.6,0
1,3,2,2,2.0,16.0,2.0,4,3,10,11.0,1.0,1.0,4.0,158.69,0
1,4,0,1,9.0,11.0,2.0,3,5,5,12.0,1.0,1.0,2.0,180.08,0
1,3,2,1,12.0,18.0,3.0,3,4,5,21.0,1.0,1.0,0.0,152.95,0
1,4,2,1,7.0,9.0,3.0,3,4,2,12.0,7.0,7.0,9.0,154.33,0
0,3,2,1,9.0,6.0,2.0,4,3,1,15.0,1.0,1.0,2.0,143.74,0
0,6,2,2,0.0,18.0,2.0,3,1,4,24.0,3.0,6.0,7.0,145.81,1
0,4,2,1,11.0,6.0,2.0,3,1,8,15.0,2.0,2.0,9.0,147.35,0
2,3,2,1,2.0,11.0,2.0,4,4,2,13.0,0.0,1.0,9.0,141.87,0
1,3,2,1,6.0,8.0,3.0,3,1,2,14.0,1.0,1.0,4.0,155.05,0
1,3,2,1,5.0,8.0,2.0,3,4,1,13.0,0.0,1.0,6.0,154.7,0
1,4,2,1,4.0,11.0,3.0,3,1,2,11.0,0.0,1.0,2.0,154.76,0
1,4,0,2,14.0,29.0,3.0,3,3,4,16.0,0.0,1.0,2.0,170.82,0
0,4,2,1,6.0,22.0,2.0,3,1,2,25.0,0.0,1.0,2.0,153.68,0
1,4,2,1,9.0,32.0,3.0,3,3,7,14.0,1.0,1.0,2.0,153.47,0
2,4,3,1,17.0,6.0,2.0,3,1,5,18.0,2.0,2.0,2.0,131.95,0
2,3,4,2,0.0,14.0,3.0,4,3,2,11.0,1.0,1.0,2.0,139.89,1
